Date,Alarm,BridgeSpeedFeedback,HoistMotorTorque,BridgePosition,BridgeRopeAngle,BridgeMotorTorque,HoistSpeedFeedback,LoadTare,HoistPosition,TrolleyMotorTorque,TrolleySpeedFeedback,TrolleyPosition,TrolleyRopeAngle,Cycle
2103-09-03 15:56:38.500000+00:00,0,0.0,69.0,16.480999999999998,-0.0213257,1.0,-38.66,-0.04,0.188,3.0,8.0,2.017,-0.0356832,2
2103-09-03 15:56:38.750000+00:00,0,0.0,68.0,16.480999999999998,-0.00951185,1.0,-40.0,-0.04,0.187,-5.0,0.0,2.021,0.00199255,2
2103-09-03 15:56:39+00:00,0,0.0,11.0,16.480999999999998,0.0115966,-2.0,-55.36,-0.05,0.166,0.0,0.0,2.021,0.0279881,2
2103-09-03 15:56:39.250000+00:00,0,0.0,45.0,16.480999999999998,0.0225662,-2.0,-48.33,-0.05,0.146,-1.0,0.0,2.021,0.0330462,2
2103-09-03 15:56:39.500000+00:00,0,0.0,43.0,16.480999999999998,0.034430199999999994,-2.0,-48.4,-0.05,0.1305,-1.0,0.0,2.021,0.05078819999999999,2
2103-09-03 15:56:39.750000+00:00,0,0.0,37.5,16.480999999999998,0.0233065,2.0,-48.095,-0.05,0.1105,0.0,0.0,2.021,0.0248238,2
2103-09-03 15:56:40+00:00,0,0.0,37.5,16.480999999999998,0.0233065,2.0,-48.095,-0.05,0.1105,0.0,0.0,2.021,0.0248238,2
2103-09-03 15:56:40.250000+00:00,0,0.0,-62.0,16.480999999999998,0.0286697,1.0,-14.46,-0.04,0.0929999,1.0,0.0,2.021,0.0215935,2
2103-09-03 15:56:40.500000+00:00,1,0.0,-10.0,16.480999999999998,0.016941499999999998,1.0,0.06,-0.05,0.0929999,0.0,0.0,2.021,-0.00747593,2
2103-09-03 15:56:40.750000+00:00,0,0.0,71.0,16.480999999999998,-0.00670078,-1.0,10.18,-0.05,0.09499980000000001,0.0,0.0,2.021,-0.0219635,2
2103-09-03 15:56:41+00:00,0,0.0,71.0,16.480999999999998,-0.00670078,-1.0,10.18,-0.05,0.09499980000000001,0.0,0.0,2.021,-0.0219635,2
2103-09-03 15:56:41.250000+00:00,0,0.0,75.0,16.480999999999998,-0.0259478,0.0,39.83,-0.05,0.11,0.0,0.0,2.021,-0.03589559999999999,2
2103-09-03 15:56:41.500000+00:00,0,0.0,74.0,16.480999999999998,-0.029392,0.0,58.66,-0.05,0.129,-2.0,0.0,2.021,-0.0265903,2
2103-09-03 15:56:41.750000+00:00,1,0.0,85.5,16.480999999999998,-0.019338,0.0,79.315,-0.04,0.159,-2.0,0.0,2.021,-0.017337900000000003,2
2103-09-03 15:56:42+00:00,0,0.0,-38.0,16.480999999999998,-0.0157238,0.0,60.76,-0.04,0.191,0.0,0.0,2.021,-0.016286099999999998,2
2103-09-03 15:56:42.250000+00:00,0,0.0,-53.0,16.480999999999998,-0.00391744,0.0,9.93,-0.04,0.204,0.0,0.0,2.021,0.021868900000000004,2
2103-09-03 15:56:42.500000+00:00,0,0.0,-53.0,16.480999999999998,-0.00391744,0.0,9.93,-0.04,0.204,0.0,0.0,2.021,0.021868900000000004,2
2103-09-03 15:56:42.750000+00:00,0,0.0,6.5,16.480999999999998,0.0161755,0.0,-0.03,-0.05,0.204,1.0,0.0,2.021,0.0321214,2
2103-09-03 15:56:43+00:00,0,0.0,62.0,16.480999999999998,0.0283397,0.0,-17.43,-0.05,0.2,0.0,0.0,2.021,0.0403027,2
2103-09-03 15:56:43.250000+00:00,0,0.0,71.0,16.480999999999998,0.0334628,0.0,-35.9,-0.05,0.19,0.0,0.0,2.021,0.0425452,2
2103-09-03 15:56:43.500000+00:00,0,0.0,-66.0,16.480999999999998,0.0222024,0.0,-25.63,-0.05,0.174,0.0,0.0,2.021,0.0331956,2
2103-09-03 15:56:43.750000+00:00,0,0.0,9.0,16.480999999999998,0.026911200000000003,0.0,1.38,-0.04,0.17300000000000001,0.0,0.0,2.021,0.0205188,2
2103-09-03 15:56:44+00:00,0,0.0,9.0,16.480999999999998,0.026911200000000003,0.0,1.38,-0.04,0.17300000000000001,0.0,0.0,2.021,0.0205188,2
2103-09-03 15:56:44.250000+00:00,0,0.0,-7.0,16.480999999999998,0.00843562,2.0,0.0,-0.05,0.17300000000000001,-1.0,0.0,2.021,-0.0151144,2
2103-09-03 15:56:44.500000+00:00,1,1.1,-10.0,16.480999999999998,-0.00913787,49.0,0.0,-0.05,0.17300000000000001,-1.0,0.0,2.021,-0.025140400000000004,2
2103-09-03 15:56:44.750000+00:00,1,7.01,-8.0,16.488,-0.0125249,94.0,0.0,-0.05,0.17300000000000001,1.0,0.0,2.021,-0.033952800000000005,2
2103-09-03 15:56:45+00:00,0,13.26,-5.0,16.506,-0.0123899,139.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.021,-0.0353785,2
2103-09-03 15:56:45.250000+00:00,0,14.26,-7.0,16.53,-0.03462,22.0,0.0,-0.04,0.17300000000000001,0.0,0.0,2.021,-0.0182928,2
2103-09-03 15:56:45.500000+00:00,0,14.26,-7.0,16.53,-0.03462,22.0,0.0,-0.04,0.17300000000000001,0.0,0.0,2.021,-0.0182928,2
2103-09-03 15:56:45.750000+00:00,0,8.51,-6.0,16.547,-0.0394394,-26.0,0.0,-0.04,0.17300000000000001,0.0,0.0,2.021,-0.0023087,2
2103-09-03 15:56:46+00:00,1,0.85,-9.0,16.554000000000002,-0.00481454,-34.0,0.0,-0.04,0.17300000000000001,0.0,0.0,2.021,0.012428,2
2103-09-03 15:56:46.250000+00:00,0,0.0,-8.0,16.554000000000002,0.021533,9.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.021,0.0367653,2
2103-09-03 15:56:46.500000+00:00,1,0.0,-8.0,16.554000000000002,0.021533,9.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.021,0.0367653,2
2103-09-03 15:56:46.750000+00:00,0,4.83,-6.0,16.558,0.059049000000000004,162.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.021,0.044752999999999994,2
2103-09-03 15:56:47+00:00,0,6.16,-8.0,16.57,0.0452787,-13.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.021,0.038911400000000006,2
2103-09-03 15:56:47.250000+00:00,0,0.05,-4.0,16.573,0.0299654,-26.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.021,0.0258538,2
2103-09-03 15:56:47.500000+00:00,0,0.0,-7.0,16.573,0.035040800000000004,-5.0,0.0,-0.05,0.17300000000000001,1.0,0.0,2.021,0.00904348,2
2103-09-03 15:56:47.750000+00:00,0,0.0,-4.0,16.573,0.035040800000000004,-5.0,0.0,-0.05,0.17300000000000001,1.0,0.0,2.021,0.00904348,2
2103-09-03 15:56:48+00:00,0,0.0,-6.0,16.573,0.00103519,-2.0,0.0,-0.05,0.17300000000000001,51.0,7.23,2.0269999999999997,-0.0075116,2
2103-09-03 15:56:48.250000+00:00,0,0.0,-7.0,16.573,-0.0233685,-1.0,0.0,-0.05,0.17300000000000001,-7.0,4.93,2.036,-0.0398015,2
2103-09-03 15:56:48.500000+00:00,0,0.0,-2.0,16.573,-0.032149000000000004,2.0,0.0,-0.04,0.17300000000000001,-5.0,0.0,2.036,-0.031583799999999995,2
2103-09-03 15:56:48.750000+00:00,0,1.46,-6.0,16.573,-0.0326933,201.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.036,-0.0253608,2
2103-09-03 15:56:49+00:00,0,1.46,-6.0,16.573,-0.0326933,201.0,0.0,-0.05,0.17300000000000001,0.0,0.0,2.036,-0.0253608,2
2103-09-03 15:56:49.250000+00:00,0,8.96,-6.0,16.585,-0.027377099999999994,131.0,0.0,-0.04,0.17300000000000001,1.0,0.0,2.036,-0.0163182,2
2103-09-03 15:56:49.500000+00:00,0,10.66,-1.0,16.602999999999998,-0.017875,-47.0,0.0,-0.04,0.17300000000000001,-1.0,0.0,2.036,-0.00657938,2
2103-09-03 15:56:49.750000+00:00,1,6.01,-3.0,16.612499999999994,-0.017268400000000003,92.0,0.0,-0.04,0.17300000000000001,-1.0,0.0,2.036,0.027570799999999996,2
2103-09-03 15:56:50+00:00,0,5.26,-1.5,16.624000000000002,0.021746500000000002,-133.0,0.0,-0.05,0.17300000000000001,-2.0,0.0,2.036,0.0418214,2
2103-09-03 15:56:50.250000+00:00,0,0.0,0.0,16.625,0.0377844,-15.0,0.0,-0.05,0.17300000000000001,-2.0,0.0,2.036,0.0472143,2
2103-09-03 15:56:50.500000+00:00,0,0.0,0.0,16.625,0.0377844,-15.0,0.0,-0.05,0.17300000000000001,-2.0,0.0,2.036,0.0472143,2
2103-09-03 15:56:50.750000+00:00,0,0.0,0.0,16.625,0.0478142,-8.0,0.0,-0.05,0.17300000000000001,-1.0,0.0,2.036,0.038010699999999994,2
2103-09-03 15:56:51+00:00,0,0.0,0.0,16.625,0.047164199999999996,-7.0,0.0,-0.05,0.17300000000000001,50.0,-2.7,2.035,0.022836500000000003,2
2103-09-03 15:56:51.250000+00:00,0,0.0,0.0,16.625,0.0336161,-3.0,0.0,-0.05,0.17300000000000001,-9.0,-1.36,2.031,0.00619654,2
2103-09-03 15:56:51.500000+00:00,0,-0.1,0.0,16.625,0.0142438,24.0,0.0,-0.05,0.17300000000000001,13.0,0.0,2.031,-0.019666200000000002,2
2103-09-03 15:56:51.750000+00:00,1,-0.1,0.0,16.625,-0.0111741,-21.0,0.0,-0.05,0.17300000000000001,4.0,0.73,2.032,-0.00551544,2
2103-09-03 15:56:52+00:00,0,-0.1,0.0,16.625,-0.0111741,-21.0,0.0,-0.05,0.17300000000000001,4.0,0.73,2.032,-0.00551544,2
2103-09-03 15:56:52.250000+00:00,0,0.0,0.0,16.625,-0.027676299999999997,-11.0,0.0,-0.05,0.17300000000000001,-3.0,0.0,2.032,-0.031319,2
2103-09-03 15:56:52.500000+00:00,0,0.0,-6.0,16.625,-0.04166040000000001,-5.0,0.0,-0.05,0.17300000000000001,-3.0,0.0,2.031,-0.039044199999999994,2
2103-09-03 15:56:52.750000+00:00,0,0.0,68.0,16.625,-0.0449629,-5.0,-7.53,-0.05,0.172,-2.0,0.0,2.032,-0.014555200000000003,2
2103-09-03 15:56:53+00:00,0,0.0,65.0,16.625,-0.0287334,-3.0,-25.16,-0.04,0.166,3.0,0.0,2.032,-0.015029399999999998,2
2103-09-03 15:56:53.250000+00:00,0,0.0,-34.0,16.625,-0.009831999999999999,-1.0,-31.8,-0.04,0.154,-1.0,0.0,2.032,0.021543400000000004,2
2103-09-03 15:56:53.500000+00:00,0,0.0,-34.0,16.625,-0.009831999999999999,-1.0,-31.8,-0.04,0.154,-1.0,0.0,2.032,0.021543400000000004,2
2103-09-03 15:56:53.750000+00:00,0,0.0,-8.0,16.625,0.0121826,-1.0,1.33,-0.05,0.151,0.0,0.0,2.032,0.0456434,2
2103-09-03 15:56:54+00:00,0,0.0,40.0,16.625,0.03861969999999999,-2.0,0.915,-0.05,0.151,2.0,0.0,2.032,0.0415625,2
2103-09-03 15:56:54.250000+00:00,0,0.0,69.0,16.625,0.0472966,-1.0,22.63,-0.05,0.156,2.0,0.0,2.032,0.038431099999999996,2
2103-09-03 15:56:54.500000+00:00,0,0.0,76.0,16.625,0.0460443,-1.0,43.86,-0.05,0.172,-2.0,0.0,2.032,0.0221252,2
2103-09-03 15:56:54.750000+00:00,0,0.0,80.5,16.625,0.0320504,-1.0,57.13,-0.05,0.1855,2.0,0.0,2.032,0.0120286,2
2103-09-03 15:56:55+00:00,0,0.0,80.5,16.625,0.0320504,-1.0,57.13,-0.05,0.1855,2.0,0.0,2.032,0.0120286,2
2103-09-03 15:56:55.250000+00:00,0,0.0,86.0,16.625,0.012666799999999999,1.0,83.96,-0.05,0.225,2.0,0.0,2.032,-0.00742681,2
2103-09-03 15:56:55.500000+00:00,0,0.0,52.5,16.625,-0.00588065,-1.0,99.945,-0.05,0.2705,-2.0,0.0,2.032,-0.0196057,2
2103-09-03 15:56:55.750000+00:00,0,0.0,52.0,16.625,-0.0239368,-2.0,92.6,-0.05,0.301,-1.0,0.0,2.032,-0.027110500000000003,2
2103-09-03 15:56:56+00:00,0,0.0,53.0,16.625,-0.0386454,-1.0,100.2,-0.05,0.341,0.0,0.0,2.032,-0.041856300000000006,2
2103-09-03 15:56:56.250000+00:00,0,0.0,53.0,16.625,-0.040910300000000004,2.0,100.0,-0.05,0.385,0.0,0.0,2.032,-0.026577899999999998,2
2103-09-03 15:56:56.500000+00:00,0,0.0,53.0,16.625,-0.040910300000000004,2.0,100.0,-0.05,0.385,0.0,0.0,2.032,-0.026577899999999998,2
2103-09-03 15:56:56.750000+00:00,0,0.0,52.0,16.625,-0.032780199999999995,2.0,99.83,-0.05,0.423,-1.0,0.0,2.032,0.00193043,2
2103-09-03 15:56:57+00:00,0,0.0,58.0,16.625,-0.010382700000000002,2.0,100.0,-0.05,0.46399999999999997,0.0,0.0,2.032,0.0195125,2
2103-09-03 15:56:57.250000+00:00,0,0.0,50.0,16.625,0.016379499999999998,1.0,100.0,-0.05,0.504,1.0,0.0,2.032,0.0370074,2
2103-09-03 15:56:57.500000+00:00,0,0.0,49.0,16.625,0.0409069,0.0,100.0,-0.05,0.545,0.0,0.0,2.032,0.0364716,2
2103-09-03 15:56:57.750000+00:00,0,0.0,54.5,16.625,0.0504054,1.0,99.88,-0.05,0.575,-1.0,0.0,2.032,0.034965300000000005,2
2103-09-03 15:56:58+00:00,0,0.0,54.5,16.625,0.0504054,1.0,99.88,-0.05,0.575,-1.0,0.0,2.032,0.034965300000000005,2
2103-09-03 15:56:58.250000+00:00,1,0.0,52.0,16.625,0.0500689,1.0,99.96,-0.05,0.627,0.0,0.0,2.032,0.023495099999999998,2
2103-09-03 15:56:58.500000+00:00,0,0.0,52.0,16.625,0.0340036,0.0,99.8,-0.05,0.6679999999999999,0.0,0.0,2.032,0.00279723,2
2103-09-03 15:56:58.750000+00:00,0,0.0,53.0,16.625,0.0340294,0.0,100.23,-0.05,0.706,0.0,0.0,2.032,0.0013460999999999998,2
2103-09-03 15:56:59+00:00,0,0.0,51.0,16.625,0.034208800000000004,0.0,100.03,-0.05,0.7490000000000001,0.0,0.0,2.032,0.00154588,2
2103-09-03 15:56:59.250000+00:00,0,0.0,-31.0,16.625,0.0343721,0.0,80.8,-0.05,0.7879999999999999,0.0,0.0,2.032,0.00173416,2
2103-09-03 15:56:59.500000+00:00,0,0.0,-31.0,16.625,0.0343721,0.0,80.8,-0.05,0.799,0.0,0.0,2.032,0.00173416,2
2103-09-03 15:56:59.750000+00:00,0,0.0,-44.0,16.625,-0.0425533,0.0,22.745,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.010362999999999999,2
2103-09-03 15:57:00+00:00,0,0.0,-4.0,16.625,-0.037172699999999996,0.0,-1.26,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.00246842,2
2103-09-03 15:57:00.250000+00:00,0,0.0,-6.0,16.625,-0.017506599999999997,0.0,0.0,-0.04,0.8095000000000001,0.0,0.0,2.031,0.0286723,2
2103-09-03 15:57:00.500000+00:00,0,0.0,-6.0,16.625,0.013487899999999999,0.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.0249434,2
2103-09-03 15:57:00.750000+00:00,0,0.0,-3.5,16.625,0.013784200000000002,-1.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.024988,2
2103-09-03 15:57:01+00:00,0,0.0,-3.5,16.625,0.013784200000000002,-1.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.024988,2
2103-09-03 15:57:01.250000+00:00,0,1.96,-1.0,16.625999999999998,0.0137894,165.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.024988299999999998,2
2103-09-03 15:57:01.500000+00:00,1,8.83,-3.0,16.637,0.048157599999999995,108.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.027358499999999997,2
2103-09-03 15:57:01.750000+00:00,0,15.25,-4.5,16.659000000000002,0.0442024,123.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.0042811,2
2103-09-03 15:57:02+00:00,1,21.68,-1.0,16.69,0.00905885,149.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.021268000000000002,2
2103-09-03 15:57:02.250000+00:00,0,27.58,-4.0,16.73,-0.0191058,255.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.0344036,2
2103-09-03 15:57:02.500000+00:00,0,27.58,-4.0,16.73,-0.0191058,255.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.0344036,2
2103-09-03 15:57:02.750000+00:00,0,34.58,-2.5,16.784000000000002,-0.0388179,136.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.0321012,2
2103-09-03 15:57:03+00:00,1,40.96,0.0,16.846,-0.0505265,191.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0353078,2
2103-09-03 15:57:03.250000+00:00,0,47.1,-1.0,16.921,-0.043655,186.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0212652,2
2103-09-03 15:57:03.500000+00:00,0,53.76,-2.5,17.006,-0.0090488,139.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.00254853,2
2103-09-03 15:57:03.750000+00:00,0,60.0,0.0,17.096,0.0268714,190.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.021444900000000003,2
2103-09-03 15:57:04+00:00,0,60.0,0.0,17.096,0.0268714,190.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.021444900000000003,2
2103-09-03 15:57:04.250000+00:00,0,68.5,-1.0,17.236,0.053761800000000005,181.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.05125830000000001,2
2103-09-03 15:57:04.500000+00:00,0,74.5,-3.5,17.32,0.07428580000000001,180.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.038776,2
2103-09-03 15:57:04.750000+00:00,0,80.93,-3.5,17.477999999999998,0.06522230000000001,202.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.030200400000000002,2
2103-09-03 15:57:05+00:00,0,80.93,-3.5,17.477999999999998,0.06522230000000001,202.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.030200400000000002,2
2103-09-03 15:57:05.250000+00:00,0,87.0,-3.5,17.625,0.022688299999999998,225.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.0158063,2
2103-09-03 15:57:05.500000+00:00,0,93.85,-1.0,17.769000000000002,-0.000151567,215.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.00919798,2
2103-09-03 15:57:05.750000+00:00,0,99.76,0.0,17.939,-0.035330099999999996,144.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.049327499999999996,2
2103-09-03 15:57:06+00:00,0,99.76,2.0,18.094,-0.053880399999999995,113.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,-0.035802099999999996,2
2103-09-03 15:57:06.250000+00:00,0,99.88,0.0,18.257,-0.0557822,102.0,0.0,-0.04,0.8095000000000001,0.0,0.0,2.031,-0.0220535,2
2103-09-03 15:57:06.500000+00:00,0,99.88,0.0,18.257,-0.0557822,102.0,0.0,-0.04,0.8095000000000001,0.0,0.0,2.031,-0.0220535,2
2103-09-03 15:57:06.750000+00:00,0,99.83,0.0,18.421,-0.0304098,107.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.0007364380000000001,2
2103-09-03 15:57:07+00:00,0,99.83,0.0,18.576,-0.000555925,108.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.0154719,2
2103-09-03 15:57:07.250000+00:00,0,99.75,0.0,18.732,0.039102,116.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.0516095,2
2103-09-03 15:57:07.500000+00:00,0,99.85,0.0,18.906,0.0679781,98.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.027606799999999997,2
2103-09-03 15:57:07.750000+00:00,0,99.6,0.0,19.069000000000003,0.07982,123.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.0339293,2
2103-09-03 15:57:08+00:00,0,99.6,0.0,19.069000000000003,0.07982,123.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.0339293,2
2103-09-03 15:57:08.250000+00:00,0,100.0,0.0,19.234,0.05672180000000001,84.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.0167913,2
2103-09-03 15:57:08.500000+00:00,0,99.83,0.0,19.389,0.019945599999999997,103.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.00427453,2
2103-09-03 15:57:08.750000+00:00,0,99.91,0.0,19.604,-0.022917,98.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0435909,2
2103-09-03 15:57:09+00:00,1,99.91,0.0,19.604,-0.022917,98.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0435909,2
2103-09-03 15:57:09.250000+00:00,0,99.75,0.0,19.768,-0.0470957,121.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0328328,2
2103-09-03 15:57:09.500000+00:00,0,99.68,0.0,19.923,-0.0657357,117.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0418086,2
2103-09-03 15:57:09.750000+00:00,0,100.0,0.0,20.096,-0.0479773,71.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0240858,2
2103-09-03 15:57:10+00:00,0,100.0,0.0,20.096,-0.0479773,71.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0240858,2
2103-09-03 15:57:10.250000+00:00,0,99.93,0.0,20.303,-0.0154921,101.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.0156708,2
2103-09-03 15:57:10.500000+00:00,0,99.91,0.0,20.459,0.028307699999999998,102.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.0356526,2
2103-09-03 15:57:10.750000+00:00,0,99.83,0.0,20.691999999999997,0.0732572,106.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.029004000000000002,2
2103-09-03 15:57:11+00:00,0,99.83,0.0,20.691999999999997,0.0732572,106.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.029004000000000002,2
2103-09-03 15:57:11.250000+00:00,0,99.76,0.0,20.839000000000002,0.0810027,85.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.020266299999999998,2
2103-09-03 15:57:11.500000+00:00,0,94.3,0.0,21.006,0.041780199999999997,-11.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.029942200000000002,2
2103-09-03 15:57:11.750000+00:00,1,88.5,0.0,21.145,0.00663361,-16.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.010476000000000001,2
2103-09-03 15:57:12+00:00,0,84.33,0.0,21.29,-0.020056,99.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0237437,2
2103-09-03 15:57:12.250000+00:00,0,90.43,0.0,21.428,-0.033039599999999995,161.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.033786800000000006,2
2103-09-03 15:57:12.500000+00:00,0,90.43,0.0,21.428,-0.033039599999999995,161.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.033786800000000006,2
2103-09-03 15:57:12.750000+00:00,0,89.43,0.0,21.569000000000003,-0.048561099999999996,-62.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,-0.0124219,2
2103-09-03 15:57:13+00:00,0,81.75,0.0,21.715,-0.060113099999999996,7.0,0.0,-0.04,0.8095000000000001,0.0,0.0,2.031,-0.0177407,2
2103-09-03 15:57:13.250000+00:00,0,76.1,0.0,21.836,-0.0369233,7.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.00186761,2
2103-09-03 15:57:13.500000+00:00,0,69.75,0.0,21.954,0.00410353,4.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.032,0.013221799999999999,2
2103-09-03 15:57:13.750000+00:00,0,63.68,0.0,22.055999999999997,0.029860400000000006,-10.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.0431625,2
2103-09-03 15:57:14+00:00,0,63.68,0.0,22.055999999999997,0.029860400000000006,-10.0,0.0,-0.05,0.8095000000000001,0.0,0.0,2.031,0.0431625,2
2103-09-03 15:57:14.250000+00:00,0,54.35,0.0,22.185,0.0626746,6.0,0.0,-0.05,0.8095000000000001,1.0,0.0,2.032,0.0368321,2
2103-09-03 15:57:14.500000+00:00,0,48.75,0.0,22.264,0.0661723,-8.0,0.0,-0.05,0.8095000000000001,46.0,2.16,2.033,0.0364131,2
2103-09-03 15:57:14.750000+00:00,0,42.08,0.0,22.336,0.0604351,-9.0,0.0,-0.05,0.8095000000000001,62.0,9.9,2.043,0.0051982,2
2103-09-03 15:57:15+00:00,0,42.08,0.0,22.336,0.0604351,-9.0,0.0,-0.05,0.8095000000000001,62.0,9.9,2.043,0.0051982,2
2103-09-03 15:57:15.250000+00:00,0,35.75,0.0,22.398000000000003,0.0273182,-26.0,0.0,-0.05,0.8095000000000001,83.0,18.33,2.065,-0.0102772,2
2103-09-03 15:57:15.500000+00:00,0,29.13,0.0,22.448,-0.014709,-21.0,0.0,-0.05,0.8095000000000001,76.0,27.6,2.097,-0.0227101,2
2103-09-03 15:57:15.750000+00:00,0,22.85,0.0,22.489,-0.053141499999999994,-41.0,0.0,-0.05,0.8095000000000001,84.0,35.43,2.141,-0.0422935,2
2103-09-03 15:57:16+00:00,0,17.0,0.0,22.517,-0.0511389,-30.0,0.0,-0.05,0.8095000000000001,57.0,42.8,2.191,-0.0207839,2
2103-09-03 15:57:16.250000+00:00,0,10.33,0.0,22.537,-0.048035900000000006,-18.0,0.0,-0.05,0.8095000000000001,26.0,36.86,2.244,-0.0218206,2
2103-09-03 15:57:16.500000+00:00,0,10.33,0.0,22.537,-0.048035900000000006,-18.0,0.0,-0.05,0.8095000000000001,26.0,36.86,2.244,-0.0218206,2
2103-09-03 15:57:16.750000+00:00,0,8.51,0.0,22.55,-0.04064980000000001,208.0,0.0,-0.05,0.8095000000000001,12.0,28.5,2.285,-0.0182835,2
2103-09-03 15:57:17+00:00,0,15.58,0.0,22.570999999999998,-0.0406134,120.0,0.0,-0.05,0.8095000000000001,5.0,20.8,2.314,-0.0182708,2
2103-09-03 15:57:17.250000+00:00,0,14.26,0.0,22.596999999999998,-0.0406156,-113.0,0.0,-0.05,0.8095000000000001,-3.0,11.9,2.333,-0.018261000000000003,2
2103-09-03 15:57:17.500000+00:00,0,6.66,0.0,22.61,0.05033769999999999,-5.0,0.0,-0.05,0.8095000000000001,74.0,12.06,2.346,0.07307369999999999,2
2103-09-03 15:57:17.750000+00:00,0,0.18,0.0,22.614,0.0422579,13.0,0.0,-0.05,0.8095000000000001,85.0,20.73,2.37,0.0603013,2
2103-09-03 15:57:18+00:00,0,0.18,0.0,22.614,0.0422579,13.0,0.0,-0.05,0.8095000000000001,85.0,20.73,2.37,0.0603013,2
2103-09-03 15:57:18.250000+00:00,0,0.0,0.0,22.613000000000003,0.034235400000000006,-4.0,0.0,-0.05,0.8095000000000001,85.0,28.8,2.405,0.0448777,2
2103-09-03 15:57:18.500000+00:00,0,0.0,0.0,22.614,0.014185299999999998,-6.0,0.0,-0.05,0.8095000000000001,86.0,36.7,2.448,0.00922398,2
2103-09-03 15:57:18.750000+00:00,0,0.0,0.0,22.614,0.013402700000000002,-6.0,0.0,-0.05,0.8095000000000001,100.0,48.2,2.528,0.00839519,2
2103-09-03 15:57:19+00:00,0,0.0,0.0,22.614,0.013402700000000002,-6.0,0.0,-0.05,0.8095000000000001,100.0,48.2,2.528,0.00839519,2
